"EVENT_UUID","EVENT_TYPE_ID","ACCOUNT_ID","LIST_ID","RIID","CUSTOMER_ID","EVENT_CAPTURED_DT","EVENT_STORED_DT","CAMPAIGN_ID","LAUNCH_ID","PROGRAM_ID","PUSH_ID","USER_ID","APP_ID","REASON","PLATFORM_TYPE"
"c2a60877-d4a8-4839-984d-aa737f50cf9e","508","7668","49961","3721338561","","26-Oct-2019 16:12:55","26-Oct-2019 16:13:10","193501861","30081201","193502181","1E030539-1A44-44E9-BA09-67DEE42B3F9F","","1","The Push channel list associated to campaign =007_04_Beacon_Entry_RichPush is different than the channel list associated to app =pushio-ri-qa1","ios"
"9e568a64-df88-47a1-aa4f-b869926518c5","508","7668","49961","3721111141","","26-Oct-2019 16:12:55","26-Oct-2019 16:13:10","193501861","30081201","193502181","7C3786B4-DEDA-4517-B148-C7027C192FC2","","1","The Push channel list associated to campaign =007_04_Beacon_Entry_RichPush is different than the channel list associated to app =pushio-ri-qa1","ios"
"8347d9e7-0a4e-4e3c-8831-ebd4f063210c","508","7668","49961","3721111141","","26-Oct-2019 16:12:55","26-Oct-2019 16:13:10","193501861","30081201","193502181","7C3786B4-DEDA-4517-B148-C7027C192FC2","","1","The Push channel list associated to campaign =007_04_Beacon_Entry_RichPush is different than the channel list associated to app =pushio-ri-qa1","ios"
"b4a80ff8-e5d8-4be4-a559-f3ff58d55f35","508","7668","49961","3721111141","","26-Oct-2019 16:12:55","26-Oct-2019 16:13:10","193501861","30081201","193502181","7C3786B4-DEDA-4517-B148-C7027C192FC2","","1","The Push channel list associated to campaign =007_04_Beacon_Entry_RichPush is different than the channel list associated to app =pushio-ri-qa1","ios"
"fc2aa02a-20d4-40b0-afa8-bca39f23686d","508","7668","49961","3721338561","","26-Oct-2019 16:12:55","26-Oct-2019 16:13:10","193501861","30081201","193502181","1E030539-1A44-44E9-BA09-67DEE42B3F9F","","1","The Push channel list associated to campaign =007_04_Beacon_Entry_RichPush is different than the channel list associated to app =pushio-ri-qa1","ios"
"1b1248ab-5748-4b11-8b48-2a1104a0f550","508","7668","49961","3721111141","","26-Oct-2019 16:12:55","26-Oct-2019 16:13:10","193501861","30081201","193502181","7C3786B4-DEDA-4517-B148-C7027C192FC2","","1","The Push channel list associated to campaign =007_04_Beacon_Entry_RichPush is different than the channel list associated to app =pushio-ri-qa1","ios"
"9b31202a-2f48-4f23-a4c7-6433d5088250","508","7668","49961","3721111141","","26-Oct-2019 16:12:55","26-Oct-2019 16:13:10","193501861","30081201","193502181","7C3786B4-DEDA-4517-B148-C7027C192FC2","","1","The Push channel list associated to campaign =007_04_Beacon_Entry_RichPush is different than the channel list associated to app =pushio-ri-qa1","ios"
"3edef03f-10e9-4b44-8195-5ebf3b81ce2c","508","7668","49961","3721111141","","26-Oct-2019 16:12:55","26-Oct-2019 16:13:10","193501861","30081201","193502181","7C3786B4-DEDA-4517-B148-C7027C192FC2","","1","The Push channel list associated to campaign =007_04_Beacon_Entry_RichPush is different than the channel list associated to app =pushio-ri-qa1","ios"
"27b28867-7feb-4cba-b1a1-07fda71705e8","508","7668","49961","3721111141","","26-Oct-2019 16:12:55","26-Oct-2019 16:13:10","193501861","30081201","193502181","7C3786B4-DEDA-4517-B148-C7027C192FC2","","1","The Push channel list associated to campaign =007_04_Beacon_Entry_RichPush is different than the channel list associated to app =pushio-ri-qa1","ios"
"0bbdfa4d-cf75-488c-85b9-a6c44d29c3f1","508","7668","49961","3721111141","","26-Oct-2019 16:12:55","26-Oct-2019 16:13:10","193501861","30081201","193502181","7C3786B4-DEDA-4517-B148-C7027C192FC2","","1","The Push channel list associated to campaign =007_04_Beacon_Entry_RichPush is different than the channel list associated to app =pushio-ri-qa1","ios"
"859a4b0c-002f-4aa8-b563-94e19b4c0705","508","7668","49961","3721111141","","26-Oct-2019 16:12:55","26-Oct-2019 16:13:10","193501861","30081201","193502181","7C3786B4-DEDA-4517-B148-C7027C192FC2","","1","The Push channel list associated to campaign =007_04_Beacon_Entry_RichPush is different than the channel list associated to app =pushio-ri-qa1","ios"
"23d954b0-e516-46f8-a261-a58497f83013","508","7668","49961","3721111141","","26-Oct-2019 16:12:55","26-Oct-2019 16:13:10","193501861","30081201","193502181","7C3786B4-DEDA-4517-B148-C7027C192FC2","","1","The Push channel list associated to campaign =007_04_Beacon_Entry_RichPush is different than the channel list associated to app =pushio-ri-qa1","ios"
"b0cce710-ac5c-4a26-a72e-12f73238b051","508","7668","49961","3641818441","sha123","26-Oct-2019 16:17:49","26-Oct-2019 16:18:04","29065181","11721501","35060841","ace8e8b3-cc17-4b26-ab8a-691533b078af","","1","The Push channel list associated to campaign =638_Push is different than the channel list associated to app =pushio-ri-qa1","android"
"d7df854d-db3c-46af-bcf8-c516217496a8","508","7668","49961","3721111141","","26-Oct-2019 16:17:50","26-Oct-2019 16:18:05","193501861","30081201","193502181","7C3786B4-DEDA-4517-B148-C7027C192FC2","","1","The Push channel list associated to campaign =007_04_Beacon_Entry_RichPush is different than the channel list associated to app =pushio-ri-qa1","ios"
"0b6382ec-5b57-4a07-9c51-f4f971b51f4a","508","7668","49961","3643409201","22222","26-Oct-2019 16:25:02","26-Oct-2019 16:25:17","193561021","30439501","0","F0AC376D-CBD7-4FBE-9148-6FA1D-GCM-TEST-API1","","1","The Push channel list associated to campaign =AX_VerifyRecurringLaunchForDailySchedule is different than the channel list associated to app =pushio-ri-qa1","android"
"ade4ba0b-535b-47a0-b310-2d9d7dd503c9","508","7668","49961","3595000701","","26-Oct-2019 16:25:02","26-Oct-2019 16:25:17","193561021","30439501","0","3dbec6fd-14f5-44fd-8f56-453336e3273d","","1","The Push channel list associated to campaign =AX_VerifyRecurringLaunchForDailySchedule is different than the channel list associated to app =pushio-ri-qa1","android"
"ae1f21e9-3865-4033-b6bb-9904dd22f51f","508","7668","49961","3641818441","sha123","26-Oct-2019 16:27:50","26-Oct-2019 16:28:05","29065181","11721501","35060841","ace8e8b3-cc17-4b26-ab8a-691533b078af","","1","The Push channel list associated to campaign =638_Push is different than the channel list associated to app =pushio-ri-qa1","android"
"63c5705b-4b5d-44dc-beca-f23a52b73cb2","508","7668","49961","3721111141","","26-Oct-2019 16:27:50","26-Oct-2019 16:28:05","193501861","30081201","193502181","7C3786B4-DEDA-4517-B148-C7027C192FC2","","1","The Push channel list associated to campaign =007_04_Beacon_Entry_RichPush is different than the channel list associated to app =pushio-ri-qa1","ios"
"5ac63968-8624-438c-a281-d9b5354ac4ff","508","7668","49961","3721338561","","26-Oct-2019 15:37:51","26-Oct-2019 15:38:07","193501861","30081201","193502181","1E030539-1A44-44E9-BA09-67DEE42B3F9F","","1","The Push channel list associated to campaign =007_04_Beacon_Entry_RichPush is different than the channel list associated to app =pushio-ri-qa1","ios"
"310f1644-1e76-4ecb-8112-c0d10de687e8","508","7668","49961","3641818441","sha123","26-Oct-2019 15:46:08","26-Oct-2019 15:46:23","29065181","11721501","35060841","ace8e8b3-cc17-4b26-ab8a-691533b078af","","1","The Push channel list associated to campaign =638_Push is different than the channel list associated to app =pushio-ri-qa1","android"
"33462512-7d08-4dc8-b61a-4fed8cfe1e43","508","7668","49961","3641818441","sha123","26-Oct-2019 15:46:08","26-Oct-2019 15:46:23","29065181","11721501","35060841","ace8e8b3-cc17-4b26-ab8a-691533b078af","","1","The Push channel list associated to campaign =638_Push is different than the channel list associated to app =pushio-ri-qa1","android"
"c264cf9c-2d27-4c3a-9ac2-1bbb8240453a","508","7668","49961","3641818441","sha123","26-Oct-2019 15:47:50","26-Oct-2019 15:48:05","29065181","11721501","35060841","ace8e8b3-cc17-4b26-ab8a-691533b078af","","1","The Push channel list associated to campaign =638_Push is different than the channel list associated to app =pushio-ri-qa1","android"
"211be6ba-915a-4410-9e56-46893cd655e8","508","7668","49961","3721338561","","26-Oct-2019 15:47:51","26-Oct-2019 15:48:06","193501861","30081201","193502181","1E030539-1A44-44E9-BA09-67DEE42B3F9F","","1","The Push channel list associated to campaign =007_04_Beacon_Entry_RichPush is different than the channel list associated to app =pushio-ri-qa1","ios"
"bfa1a9b1-26b6-41d6-98df-d15b94d9e301","508","7668","49961","3641818441","sha123","26-Oct-2019 15:57:50","26-Oct-2019 15:58:05","29065181","11721501","35060841","ace8e8b3-cc17-4b26-ab8a-691533b078af","","1","The Push channel list associated to campaign =638_Push is different than the channel list associated to app =pushio-ri-qa1","android"
"e2a1804f-7264-4e5f-8900-cabe075022d5","508","7668","49961","3721338561","","26-Oct-2019 15:57:51","26-Oct-2019 15:58:06","193501861","30081201","193502181","1E030539-1A44-44E9-BA09-67DEE42B3F9F","","1","The Push channel list associated to campaign =007_04_Beacon_Entry_RichPush is different than the channel list associated to app =pushio-ri-qa1","ios"
